Data,Bebidas_Cantidad,Bebidas_Ventas,Comida_Cantidad,Comida_Ventas,Otros_Cantitdad,Otros_Ventas,Total_Cantidad,Total_Ventas,,,
22/09/2024,146,431.90,318,1321.10,368,756.15,832,2509.15,,,
23/09/2024,174,503.10,335,1496.20,385,864.45,894,2863.75,,,
25/09/2024,71,214.60,153,664.30,193,412.20,417,1291.10,,,
26/09/2024,77,233.20,161,655.20,234,536.70,472,1425.10,,,
27/09/2024,137,407.30,190,741.80,261,532.90,588,1682.00,,,
28/09/2024,133,392.10,235,913.70,294,637.15,662,1942.95,,,
29/09/2024,154,453.00,207,853.00,320,638.00,681,1944.00,,,
30/09/2024,78,223.50,160,648.00,220,482.70,458,1354.20,,,
01/10/2024,68,205.60,124,537.50,192,439.85,384,1182.95,,,
02/10/2024,91,271.20,139,617.10,180,404.05,410,1292.35,,,
03/10/2024,99,289.30,172,767.60,195,446.15,466,1503.05,,,
04/10/2024,103,309.90,201,819.90,251,571.90,555,1701.70,,,
05/10/2024,151,452.30,267,1127.50,331,661.10,749,2240.90,,,
06/10/2024,129,396.50,287,1213.20,383,769.25,799,2378.95,,,
07/10/2024,110,346.80,191,767.50,311,654.20,612,1768.50,,,
08/10/2024,96,268.80,170,706.40,315,613.10,581,1588.30,,,
09/10/2024,74,230.40,149,600.40,254,591.00,477,1421.80,,,
10/10/2024,82,243.80,172,705.70,288,625.15,542,1574.65,,,
11/10/2024,76,224.70,146,568.20,218,495.20,440,1288.10,,,
12/10/2024,148,432.80,279,1104.70,395,866.80,822,2404.30,,,
13/10/2024,214,633.00,326,1396.10,428,817.50,968,2846.60,,,
14/10/2024,85,238.30,125,483.30,212,471.20,422,1192.80,,,
15/10/2024,102,315.00,145,601.20,235,517.25,482,1433.45,,,
16/10/2024,101,291.80,133,595.40,252,550.25,486,1437.45,,,
17/10/2024,84,256.00,146,630.10,226,549.05,456,1435.15,,,
18/10/2024,112,331.50,177,721.70,255,620.20,544,1673.40,,,
19/10/2024,156,467.90,282,1089.60,417,805.40,855,2362.90,,,
20/10/2024,164,480.40,314,1410.70,395,821.50,873,2712.60,,,
21/10/2024,110,319.30,184,820.50,201,424.50,495,1564.30,,,
22/10/2024,98,294.60,154,697.80,226,455.60,478,1448.00,,,
23/10/2024,117,346.10,175,787.80,212,454.90,504,1588.80,,,
24/10/2024,84,242.90,178,747.00,258,563.80,520,1553.70,,,
25/10/2024,126,366.30,221,973.80,324,729.55,671,2069.65,,,
26/10/2024,195,570.10,306,1261.00,501,977.15,1002,2808.25,,,
27/10/2024,191,621.30,359,1540.40,484,940.40,1034,3102.10,,,
28/10/2024,109,320.30,196,848.20,224,479.70,529,1648.20,,,
29/10/2024,126,392.80,249,1043.90,302,563.80,677,2000.50,,,
30/10/2024,122,345.50,178,778.50,247,561.40,547,1685.40,,,
31/10/2024,104,312.10,186,769.00,244,483.50,534,1564.60,,,
01/11/2024,159,485.30,261,1137.20,368,731.85,788,2354.35,,,
02/11/2024,168,511.20,327,1407.70,424,861.35,919,2780.25,,,
03/11/2024,124,367.80,277,1164.90,345,745.55,746,2278.25,,,
04/11/2024,95,284.50,176,702.80,260,508.25,531,1495.55,,,
05/11/2024,86,262.10,149,583.10,236,471.30,471,1316.50,,,
06/11/2024,86,269.10,147,571.40,253,484.45,486,1324.95,,,
07/11/2024,96,300.00,156,623.00,213,447.50,465,1370.50,,,
08/11/2024,114,325.20,169,671.20,240,481.55,523,1477.95,,,
09/11/2024,138,410.70,275,1126.00,385,707.30,798,2244.00,,,
10/11/2024,152,462.20,244,998.30,365,746.55,761,2207.05,,,
11/11/2024,112,332.00,160,669.60,234,535.35,506,1536.95,,,
12/11/2024,51,152.40,117,473.90,231,515.55,399,1141.85,,,
13/11/2024,89,270.00,118,495.00,213,481.20,420,1246.20,,,
14/11/2024,105,321.60,152,583.10,292,666.50,549,1571.20,,,
15/11/2024,109,349.40,183,745.60,255,532.05,547,1627.05,,,
16/11/2024,133,401.20,266,1081.30,427,829.70,826,2312.20,,,
17/11/2024,148,481.10,236,993.80,321,620.05,705,2094.95,,,
18/11/2024,70,215.50,145,585.20,197,382.10,412,1182.80,,,
19/11/2024,72,212.90,122,488.90,214,447.20,408,1149.00,,,
20/11/2024,96,302.10,137,561.40,225,459.40,458,1322.90,,,
21/11/2024,82,248.60,144,593.00,283,534.45,509,1376.05,,,
22/11/2024,88,273.10,135,510.10,233,475.45,456,1258.65,,,
23/11/2024,141,406.50,269,1065.00,394,795.15,804,2266.65,,,
24/11/2024,162,496.20,261,1121.20,374,756.35,797,2373.75,,,
25/11/2024,76,223.80,150,596.80,224,523.85,450,1344.45,,,
26/11/2024,88,286.90,141,499.70,265,535.45,494,1322.05,,,
27/11/2024,86,252.40,125,517.00,197,378.65,408,1148.05,,,
28/11/2024,66,191.10,129,511.60,216,473.00,411,1175.70,,,
29/11/2024,128,380.60,191,728.00,320,628.35,639,1736.95,,,
30/11/2024,153,451.40,223,946.90,318,631.25,694,2029.55,,,
01/12/2024,167,510.40,285,1154.40,339,688.60,791,2353.40,,,
02/12/2024,77,232.60,107,440.30,164,317.65,348,990.55,,,
03/12/2024,64,189.50,94,398.00,211,398.75,369,986.25,,,
04/12/2024,58,179.50,112,429.60,174,373.50,344,982.60,,,
05/12/2024,54,163.50,98,404.10,186,372.70,338,940.30,,,
06/12/2024,139,441.00,217,826.00,328,636.00,684,1903.00,,,
07/12/2024,159,460.10,262,1083.50,365,747.30,786,2290.90,,,
08/12/2024,148,471.60,277,1115.60,351,653.70,776,2240.90,,,
09/12/2024,79,239.20,147,552.50,228,511.55,454,1303.25,,,
10/12/2024,54,167.90,96,350.60,224,441.75,374,960.25,,,
11/12/2024,96,316.20,156,588.10,277,563.45,529,1467.75,,,
12/12/2024,92,267.40,127,489.40,240,467.30,459,1224.10,,,
13/12/2024,107,329.50,168,675.90,249,497.35,524,1502.75,,,
14/12/2024,132,390.60,223,850.80,348,700.85,703,1942.25,,,
15/12/2024,96,282.50,217,815.50,275,525.50,588,1623.50,,,
16/12/2024,103,304.90,150,586.00,264,530.50,517,1421.40,,,
17/12/2024,85,246.40,132,537.40,258,534.70,475,1318.50,,,
18/12/2024,67,191.20,160,591.70,253,498.85,480,1281.75,,,
19/12/2024,52,151.20,115,440.10,209,428.15,376,1019.45,,,
20/12/2024,84,249.60,129,510.10,171,365.25,384,1124.95,,,
21/12/2024,112,361.40,164,599.90,241,461.40,517,1422.70,,,
22/12/2024,130,386.50,199,798.20,286,572.20,615,1756.90,,,
23/12/2024,99,292.20,138,600.70,173,385.70,410,1278.60,,,
24/12/2024,38,108.00,70,263.80,84,167.55,192,539.35,,,
26/12/2024,115,361.30,168,733.30,220,465.15,503,1559.75,,,
27/12/2024,129,378.10,234,909.40,288,607.05,651,1894.55,,,
28/12/2024,172,487.20,284,1183.50,362,735.85,818,2406.55,,,
29/12/2024,156,469.00,244,982.90,340,749.40,740,2201.30,,,
30/12/2024,149,463.20,249,1078.70,302,668.00,700,2209.90,,,
31/12/2024,62,198.00,119,503.50,132,313.00,313,1014.50,,,
01/01/2025,113,340.50,183,788.50,202,412.90,498,1541.90,,,
02/01/2025,111,336.40,190,774.10,289,672.70,590,1783.20,,,
03/01/2025,151,437.90,265,1000.60,329,711.00,745,2149.50,,,
04/01/2025,129,371.80,233,914.10,294,596.85,656,1882.75,,,
05/01/2025,116,351.20,176,702.30,246,525.10,538,1578.60,,,
06/01/2025,101,290.70,135,622.20,158,362.50,394,1275.40,,,
07/01/2025,104,312.40,149,631.20,275,614.00,528,1557.60,,,
09/01/2025,57,170.50,123,515.30,207,396.90,387,1082.70,,,
10/01/2025,85,264.20,135,550.30,168,355.65,388,1170.15,,,
11/01/2025,124,365.80,160,643.80,261,496.70,545,1506.30,,,
12/01/2025,115,339.50,219,885.10,302,636.40,636,1861.00,,,
13/01/2025,70,207.70,138,553.00,203,481.55,411,1242.25,,,
14/01/2025,53,149.10,141,519.90,220,479.60,414,1148.60,,,
15/01/2025,101,278.80,148,584.80,223,470.10,472,1333.70,,,
16/01/2025,73,211.00,103,423.60,177,360.25,353,994.85,,,
17/01/2025,79,246.10,134,507.80,272,540.00,485,1293.90,,,
18/01/2025,107,333.80,219,863.20,334,664.80,660,1861.80,,,
19/01/2025,97,282.00,230,898.20,325,696.15,652,1876.35,,,
20/01/2025,71,203.30,142,543.50,202,442.75,415,1189.55,,,
21/01/2025,67,214.50,113,431.20,186,397.40,366,1043.10,,,
22/01/2025,50,147.70,101,398.00,186,407.50,337,953.20,,,
23/01/2025,87,254.40,139,584.00,226,441.10,452,1279.50,,,
24/01/2025,119,354.50,153,620.30,242,491.15,514,1465.95,,,
25/01/2025,122,354.90,231,901.50,382,756.90,735,2013.30,,,
26/01/2025,149,448.80,205,784.20,300,649.80,654,1882.80,,,
27/01/2025,66,193.20,97,385.30,201,413.10,364,991.60,,,
28/01/2025,79,246.60,119,472.10,241,465.05,439,1183.75,,,
29/01/2025,76,221.20,97,392.10,184,411.65,357,1024.95,,,
30/01/2025,80,237.10,122,485.70,208,438.30,410,1161.10,,,
31/01/2025,102,278.40,199,749.10,327,625.85,628,1653.35,,,
01/02/2025,140,413.80,244,947.32,411,783.91,795,2145.03,,,
02/02/2025,149,448.00,243,1028.50,360,694.25,752,2170.75,,,
03/02/2025,78,233.40,147,608.40,186,410.50,411,1252.30,,,
04/02/2025,84,246.00,142,592.80,212,446.55,438,1285.35,,,
05/02/2025,77,220.50,127,495.40,234,455.35,438,1171.25,,,
06/02/2025,110,338.90,175,742.20,230,510.55,515,1591.65,,,
07/02/2025,144,418.50,235,918.10,313,656.40,692,1993.00,,,
08/02/2025,142,414.80,273,1075.90,420,776.15,835,2266.85,,,
09/02/2025,166,496.50,277,1132.00,393,725.80,836,2354.30,,,
10/02/2025,78,254.80,152,638.60,196,391.35,426,1284.75,,,
11/02/2025,89,293.40,102,417.10,247,575.50,438,1286.00,,,
12/02/2025,70,222.30,129,538.80,222,476.75,421,1237.85,,,
13/02/2025,98,302.60,127,551.30,244,568.20,469,1422.10,,,
14/02/2025,92,282.50,153,669.40,235,482.60,480,1434.50,,,
15/02/2025,162,514.60,242,1097.10,332,768.90,736,2380.60,,,
16/02/2025,149,470.90,224,1020.90,354,749.60,727,2241.40,,,
17/02/2025,70,228.00,129,579.00,223,560.15,422,1367.15,,,
18/02/2025,81,269.00,124,556.50,205,475.80,410,1301.30,,,
19/02/2025,71,226.50,152,670.70,211,453.20,434,1350.40,,,
20/02/2025,60,204.60,121,511.80,177,389.20,358,1105.60,,,
21/02/2025,101,320.70,179,764.80,267,552.15,547,1637.65,,,
22/02/2025,154,531.00,253,1046.70,336,721.65,743,2299.35,,,
23/02/2025,154,509.90,286,1314.90,373,732.51,813,2557.31,,,
24/02/2025,101,326.20,157,691.30,249,575.15,507,1592.65,,,
25/02/2025,72,229.60,119,519.80,204,464.50,395,1213.90,,,
26/02/2025,68,220.40,122,502.70,197,438.80,387,1161.90,,,
27/02/2025,81,259.90,149,636.10,249,576.80,479,1472.80,,,
28/02/2025,113,343.00,200,913.30,257,638.05,570,1894.35,,,
01/03/2025,140,474.20,303,1269.30,394,900.55,837,2644.05,,,
02/03/2025,182,615.50,274,1199.20,287,650.35,743,2465.05,,,
03/03/2025,147,475.10,289,1335.20,315,802.95,751,2613.25,,,
04/03/2025,99,317.50,181,803.80,272,637.40,552,1758.70,,,
05/03/2025,100,321.60,157,659.40,227,557.90,484,1538.90,,,
06/03/2025,85,271.90,135,567.40,224,574.95,444,1414.25,,,
07/03/2025,118,386.30,204,944.10,299,695.05,621,2025.45,,,
08/03/2025,130,426.40,225,883.90,380,818.45,735,2128.75,,,
09/03/2025,152,492.30,240,1028.10,278,609.20,670,2129.60,,,
10/03/2025,72,237.60,118,539.20,188,470.90,378,1247.70,,,
11/03/2025,78,250.10,149,658.30,198,438.15,425,1346.55,,,
12/03/2025,97,307.20,161,675.70,249,589.85,507,1572.75,,,
13/03/2025,86,288.70,169,801.10,261,590.40,516,1680.20,,,
14/03/2025,93,294.00,166,793.10,217,531.30,476,1618.40,,,
15/03/2025,135,441.60,255,1076.80,356,749.50,746,2267.90,,,
16/03/2025,126,423.70,213,953.90,301,665.80,640,2043.40,,,
17/03/2025,91,291.10,147,684.30,212,477.35,450,1452.75,,,
18/03/2025,77,242.40,145,620.00,206,477.75,428,1340.15,,,
19/03/2025,81,268.70,132,641.00,196,476.00,409,1385.70,,,
20/03/2025,102,315.10,162,692.50,203,465.25,467,1472.85,,,
21/03/2025,86,266.10,153,672.60,200,481.90,439,1420.60,,,
22/03/2025,139,464.90,292,1345.00,360,803.50,791,2613.40,,,
23/03/2025,160,516.90,303,1332.80,357,764.65,820,2614.35,,,
24/03/2025,88,298.70,190,889.00,276,705.80,554,1893.50,,,
25/03/2025,96,313.40,154,660.00,285,650.40,535,1623.80,,,
26/03/2025,75,237.20,128,594.10,199,485.70,402,1317.00,,,
27/03/2025,95,307.10,138,602.80,243,555.55,476,1465.45,,,
28/03/2025,135,445.10,171,809.90,269,552.35,575,1807.35,,,
29/03/2025,161,510.10,257,1145.80,357,728.15,775,2384.05,,,
30/03/2025,143,441.60,263,1123.70,387,872.15,793,2437.45,,,
31/03/2025,96,309.00,177,886.60,242,579.55,515,1775.15,,,
01/04/2025,80,249.10,134,560.50,244,565.50,458,1375.10,,,
02/04/2025,72,229.80,151,694.20,210,455.21,433,1379.21,,,
03/04/2025,94,301.40,169,732.30,226,527.05,489,1560.75,,,
04/04/2025,98,315.50,186,844.90,271,632.55,555,1792.95,,,
05/04/2025,217,689.50,324,1444.90,571,1166.55,1112,3300.95,,,
06/04/2025,196,619.10,307,1398.00,412,957.10,915,2974.20,,,
07/04/2025,147,480.70,223,1018.00,298,713.85,668,2212.55,,,
08/04/2025,104,330.95,206,926.30,270,587.90,580,1845.15,,,
09/04/2025,108,347.70,148,689.60,166,404.95,422,1442.25,,,
10/04/2025,89,280.10,186,886.65,250,560.25,525,1727.00,,,
11/04/2025,110,343.10,163,732.70,246,528.05,519,1603.85,,,
12/04/2025,117,394.90,234,1020.90,319,756.55,670,2172.35,,,
13/04/2025,134,435.80,282,1376.20,337,760.10,753,2572.10,,,
14/04/2025,165,520.60,281,1265.30,276,635.40,722,2421.30,,,
15/04/2025,126,410.30,247,1074.80,297,736.75,670,2221.85,,,
16/04/2025,139,440.70,233,1046.70,268,675.90,640,2163.30,,,
17/04/2025,149,491.10,285,1282.10,351,836.70,785,2609.90,,,
18/04/2025,176,580.40,295,1299.10,389,931.05,860,2810.55,,,
19/04/2025,150,481.00,305,1292.00,406,920.60,861,2693.60,,,
20/04/2025,141,477.50,303,1305.80,373,817.25,817,2600.55,,,
21/04/2025,106,347.30,215,1024.70,258,581.35,579,1953.35,,,
22/04/2025,111,350.60,179,831.50,249,584.75,539,1766.85,,,
23/04/2025,124,395.80,190,896.30,260,647.50,574,1939.60,,,
24/04/2025,118,367.80,231,1060.60,285,673.45,634,2101.85,,,
25/04/2025,132,402.20,242,1077.40,295,659.30,669,2138.90,,,
26/04/2025,145,461.90,324,1451.70,436,925.55,905,2839.15,,,
27/04/2025,141,464.80,287,1389.10,350,790.35,778,2644.25,,,
28/04/2025,44,154.10,158,633.70,201,443.40,403,1231.20,,,
29/04/2025,87,309.40,169,736.30,212,444.60,468,1490.30,,,
30/04/2025,87,261.20,201,966.30,250,583.10,538,1810.60,,,
01/05/2025,133,430.50,237,1067.60,291,712.70,661,2210.80,,,
02/05/2025,150,496.00,257,1217.30,335,776.90,742,2490.20,,,
03/05/2025,135,438.30,291,1358.70,340,780.75,766,2577.75,,,
04/05/2025,136,432.60,273,1303.40,319,740.50,728,2476.50,,,
05/05/2025,95,320.00,171,757.20,241,554.60,507,1631.80,,,
06/05/2025,120,396.00,186,901.40,258,609.85,564,1907.25,,,
07/05/2025,101,339.00,180,777.10,267,611.15,548,1727.25,,,
08/05/2025,91,276.50,190,861.30,308,666.15,589,1803.95,,,
09/05/2025,123,401.80,197,927.40,280,612.30,600,1941.50,,,
10/05/2025,141,454.30,292,1342.10,396,912.90,829,2709.30,,,
11/05/2025,164,524.30,253,1143.40,351,704.45,768,2372.15,,,
12/05/2025,98,306.10,180,756.80,272,701.10,550,1764.00,,,
13/05/2025,82,265.30,152,633.20,274,585.40,508,1483.90,,,
14/05/2025,58,177.50,148,713.60,225,513.40,431,1404.50,,,
15/05/2025,109,359.50,190,904.90,245,617.95,544,1882.35,,,
16/05/2025,108,335.10,163,833.60,203,494.30,474,1663.00,,,
17/05/2025,121,395.80,261,1119.30,310,751.00,692,2266.10,,,
18/05/2025,129,427.60,230,1072.30,278,637.15,637,2137.05,,,
19/05/2025,100,318.00,190,851.10,276,695.85,566,1864.95,,,
20/05/2025,83,279.90,153,668.60,239,548.10,475,1496.60,,,
21/05/2025,96,326.70,187,805.40,312,679.10,595,1811.20,,,
22/05/2025,107,335.80,214,1007.90,326,706.25,647,2049.95,,,
23/05/2025,102,352.70,233,1069.30,348,717.90,683,2139.90,,,
24/05/2025,129,430.00,241,1035.90,361,769.85,731,2235.75,,,
25/05/2025,185,609.80,293,1417.15,326,783.65,804,2810.60,,,
26/05/2025,104,322.30,175,839.50,233,577.90,512,1739.70,,,
27/05/2025,79,245.70,146,615.00,231,517.25,456,1377.95,,,
28/05/2025,70,231.90,132,632.40,218,502.20,420,1366.50,,,
29/05/2025,122,374.10,157,709.70,206,454.70,485,1538.50,,,
30/05/2025,167,527.10,202,1037.40,257,580.70,626,2145.20,,,
31/05/2025,146,465.40,332,1582.60,311,715.95,789,2763.95,,,
01/06/2025,176,563.90,296,1460.60,307,712.75,779,2737.25,,,
02/06/2025,94,283.30,172,842.90,242,577.40,508,1703.60,,,
03/06/2025,74,244.00,143,606.60,208,442.75,425,1293.35,,,
04/06/2025,78,239.00,113,520.40,206,474.55,397,1233.95,,,
05/06/2025,94,283.70,152,741.20,224,530.50,470,1555.40,,,
06/06/2025,100,337.20,164,736.10,267,543.75,531,1617.05,,,
07/06/2025,203,638.30,280,1231.55,301,701.97,784,2571.82,,,
08/06/2025,139,461.80,263,1302.10,264,616.90,666,2380.80,,,
09/06/2025,117,352.60,221,1060.80,248,604.45,586,2017.85,,,
10/06/2025,119,375.40,157,708.60,266,623.70,542,1707.70,,,
11/06/2025,100,328.90,164,767.70,201,516.75,465,1613.35,,,
12/06/2025,99,330.30,191,922.20,247,578.10,537,1830.60,,,
13/06/2025,113,359.40,176,838.80,227,513.90,516,1712.10,,,
14/06/2025,160,526.80,264,1092.80,307,711.50,731,2331.10,,,
15/06/2025,113,376.60,232,1098.40,238,578.45,583,2053.45,,,
16/06/2025,85,264.90,167,807.20,190,500.15,442,1572.25,,,
17/06/2025,108,354.30,132,583.20,195,444.15,435,1381.65,,,
18/06/2025,93,299.40,146,668.20,229,551.55,468,1519.15,,,
19/06/2025,109,338.10,160,762.80,152,376.60,421,1477.50,,,
20/06/2025,102,344.10,170,799.00,191,468.60,463,1611.70,,,
21/06/2025,138,438.00,263,1224.60,232,496.25,633,2158.85,,,
22/06/2025,134,442.50,253,1132.60,256,588.65,643,2163.75,,,
23/06/2025,110,346.60,178,866.10,142,354.45,430,1567.15,,,
24/06/2025,100,312.30,149,699.00,187,480.40,436,1491.70,,,
25/06/2025,83,263.10,144,640.20,185,432.50,412,1335.80,,,
26/06/2025,59,187.00,152,650.00,198,425.50,409,1262.50,,,
27/06/2025,66,216.70,118,512.30,136,354.40,320,1083.40,,,
28/06/2025,135,431.90,226,1071.20,229,587.20,590,2090.30,,,
29/06/2025,128,412.70,217,1093.20,193,503.50,538,2009.40,,,
30/06/2025,106,349.50,163,759.80,131,316.85,400,1426.15,,,
01/07/2025,78,246.20,168,760.50,191,506.00,437,1512.70,,,
02/07/2025,79,264.50,150,686.80,168,385.20,397,1336.50,,,
03/07/2025,75,255.60,121,501.60,164,307.45,360,1064.65,,,
04/07/2025,77,236.80,147,691.50,130,369.80,354,1298.10,,,
05/07/2025,324,1170.20,286,1370.40,258,643.10,868,3183.70,,,
06/07/2025,110,358.20,204,1039.80,178,456.25,492,1854.25,,,
07/07/2025,94,314.90,189,896.20,163,413.40,446,1624.50,,,
08/07/2025,83,277.30,160,681.50,197,487.30,440,1446.10,,,
09/07/2025,101,320.40,153,691.00,165,353.45,419,1364.85,,,
10/07/2025,97,294.80,151,699.50,204,417.50,452,1411.80,,,
11/07/2025,70,216.70,151,723.70,167,420.10,388,1360.50,,,
12/07/2025,89,307.50,188,855.50,206,459.60,483,1622.60,,,
13/07/2025,136,473.90,218,1014.20,201,520.50,555,2008.60,,,
14/07/2025,65,222.30,152,722.20,130,302.25,347,1246.75,,,
15/07/2025,78,262.70,128,613.00,144,331.00,350,1206.70,,,
16/07/2025,62,201.60,111,492.80,115,268.25,288,962.65,,,
17/07/2025,46,141.00,97,429.80,108,269.25,251,840.05,,,
18/07/2025,48,155.00,102,491.80,105,255.20,255,902.00,,,
19/07/2025,101,335.50,163,750.70,178,411.30,442,1497.50,,,
20/07/2025,103,327.90,189,886.60,177,442.95,469,1657.45,,,
21/07/2025,51,168.70,123,657.50,126,234.40,300,1060.60,,,
22/07/2025,56,177.20,100,440.40,131,302.45,287,920.05,,,
23/07/2025,67,226.70,122,547.70,146,297.85,335,1072.25,,,
24/07/2025,34,107.80,71,318.20,97,246.10,202,672.10,,,
26/07/2025,70,243.90,128,603.40,126,268.30,324,1115.60,,,
27/07/2025,76,236.50,155,700.10,130,311.40,361,1248.00,,,
28/07/2025,29,89.80,72,318.70,89,188.65,190,597.15,,,
29/07/2025,38,115.20,92,455.50,133,301.25,263,871.95,,,
30/07/2025,42,125.60,98,447.90,120,275.10,260,848.60,,,
31/07/2025,18,63.70,74,356.60,102,213.30,194,633.60,,,
01/08/2025,33,100.60,56,280.20,101,197.70,190,578.50,,,
02/08/2025,93,300.30,167,857.10,196,472.40,456,1629.80,,,
03/08/2025,111,355.50,172,809.15,193,487.70,476,1652.35,,,
04/08/2025,46,139.80,88,424.30,95,221.15,229,785.25,,,
05/08/2025,38,117.90,87,417.30,81,228.90,206,764.10,,,
06/08/2025,56,171.60,95,471.80,94,291.95,245,935.35,,,
07/08/2025,22,80.10,92,387.60,112,272.60,226,740.30,,,
08/08/2025,37,123.90,81,401.50,76,216.70,194,742.10,,,
09/08/2025,72,238.90,126,578.30,134,288.45,332,1105.65,,,
10/08/2025,81,255.50,143,643.75,124,298.70,348,1197.95,,,
11/08/2025,50,160.40,96,459.50,84,225.90,230,845.80,,,
12/08/2025,48,150.00,104,500.80,90,206.70,242,857.50,,,
13/08/2025,44,144.30,84,390.40,96,219.70,224,754.40,,,
14/08/2025,35,112.70,87,414.60,110,238.35,232,765.65,,,
15/08/2025,39,141.20,63,288.30,78,156.55,180,586.05,,,
16/08/2025,71,213.90,118,539.50,126,315.10,315,1068.50,,,
17/08/2025,75,245.80,107,484.80,118,313.25,300,1043.85,,,
18/08/2025,73,254.30,127,631.50,129,291.70,329,1177.50,,,
19/08/2025,45,147.50,126,602.10,151,366.55,322,1116.15,,,
20/08/2025,40,121.30,101,459.70,124,284.45,265,865.45,,,
21/08/2025,42,126.60,112,546.30,118,276.60,272,949.50,,,
22/08/2025,67,229.50,112,503.80,111,269.75,290,1003.05,,,
23/08/2025,77,242.60,145,691.00,146,356.80,368,1290.40,,,
24/08/2025,102,342.70,162,757.90,157,376.60,421,1477.20,,,
25/08/2025,71,238.80,145,669.80,158,337.05,374,1245.65,,,
26/08/2025,69,216.60,123,509.30,137,338.10,329,1064.00,,,
27/08/2025,69,244.00,143,607.80,167,373.55,379,1225.35,,,
28/08/2025,49,159.80,115,509.10,146,323.05,310,991.95,,,
29/08/2025,52,161.70,131,645.95,172,371.40,355,1179.05,,,
30/08/2025,64,197.70,150,732.90,156,331.40,370,1262.00,,,
31/08/2025,84,277.50,146,641.60,165,373.65,395,1292.75,,,
01/09/2025,73,218.70,139,691.60,150,343.05,362,1253.35,,,
02/09/2025,65,218.80,139,620.90,212,528.10,416,1367.80,,,
03/09/2025,80,252.00,112,519.70,157,349.80,349,1121.50,,,
04/09/2025,120,371.50,240,1010.10,346,827.95,706,2209.55,,,
06/09/2025,95,301.00,187,878.80,202,509.50,484,1689.30,,,
07/09/2025,133,427.30,239,1141.00,243,611.50,615,2179.80,,,
08/09/2025,89,294.80,135,631.40,182,467.25,406,1393.45,,,
09/09/2025,58,190.50,150,681.50,199,502.20,407,1374.20,,,
10/09/2025,93,322.30,173,819.30,248,604.40,514,1746.00,,,
11/09/2025,92,294.60,194,920.30,280,654.65,566,1869.55,,,
12/09/2025,104,339.20,224,1115.50,225,574.50,553,2029.20,,,
13/09/2025,83,281.30,205,979.90,191,417.00,479,1678.20,,,
14/09/2025,176,529.70,271,1241.70,335,815.70,782,2587.10,,,
15/09/2025,71,247.60,157,758.90,186,434.40,414,1440.90,,,
16/09/2025,93,278.30,157,708.80,235,532.50,485,1519.60,,,
17/09/2025,67,204.50,132,615.20,213,484.65,412,1304.35,,,
18/09/2025,76,235.10,157,728.50,187,482.40,420,1446.00,,,
19/09/2025,104,327.10,169,820.70,218,524.10,491,1671.90,,,
20/09/2025,128,420.20,222,1041.50,243,539.45,593,2001.15,,,
21/09/2025,146,486.80,276,1273.90,326,740.90,748,2501.60,,,
22/09/2025,105,335.00,215,985.80,245,596.55,565,1917.35,,,
23/09/2025,120,388.90,231,1075.10,370,737.25,721,2201.25,,,
24/09/2025,86,281.00,207,923.30,320,678.80,613,1883.10,,,
25/09/2025,95,306.30,160,682.90,229,533.70,484,1522.90,,,
26/09/2025,108,352.30,183,843.60,250,542.25,541,1738.15,,,
27/09/2025,146,481.90,264,1282.00,327,756.30,737,2520.20,,,
28/09/2025,125,420.20,206,934.10,314,701.50,645,2055.80,,,
29/09/2025,125,429.20,217,1038.50,342,786.05,684,2253.75,,,
30/09/2025,87,273.30,191,927.20,274,609.40,552,1809.90,,,
01/10/2025,83,258.40,165,794.00,252,581.70,500,1634.10,,,
